source,learner,phase,run,arm,seed,cell,action_mode,statistic,k,n,n_expected,bank_version,bank_sha,evaluator,path,extra
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30,mode,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30,sample,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30,mode,placed_v2,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30,sample,placed_v2,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30,mode,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30,sample,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,contact,18,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,contact,14,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,contact_push,11,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,contact_push,10,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,nested,7,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,nested,6,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,nested_honest,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,nested_honest,1,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,nested_proxy,7,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,nested_proxy,6,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,picked,22,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,picked,19,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,placed_v2,12,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,placed_v2,7,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,mode,slide_success,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_cp,sample,slide_success,1,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,contact,18,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,contact,14,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,contact_push,11,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,contact_push,10,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,nested,7,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,nested,6,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,nested_honest,2,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,nested_honest,1,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,nested_proxy,7,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,nested_proxy,6,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,picked,22,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,picked,19,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,placed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,placed_v2,12,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,placed_v2,7,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,restore_failed,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,mode,slide_success,0,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_mode_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s2,dDPfull,2,rnd30_v2,sample,slide_success,1,30,30,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s2/fresh_eval_rnd30_sample_v2/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,mode,contact,8,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,sample,contact,4,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,mode,nested,5,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,sample,nested,2,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,mode,picked,12,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,sample,picked,9,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,mode,placed,1,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,sample,placed,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,mode,placed_v2,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,sample,placed_v2,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,mode,restore_failed,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15,sample,restore_failed,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,mode,contact,8,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,sample,contact,4,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,mode,contact_push,8,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,sample,contact_push,3,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,mode,nested,5,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,sample,nested,2,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,mode,nested_honest,2,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,sample,nested_honest,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,mode,nested_proxy,5,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,sample,nested_proxy,2,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,mode,picked,12,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,sample,picked,9,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,mode,placed,1,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,sample,placed,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,mode,placed_v2,2,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_mode_cp/metrics.json,setting=bnormclampS8ent5
cluster:wm,r2dreamer,e2e,full_r2d_state_dDPfull_bnormclampS8ent5_s3,dDPfull,3,hold15_cp,sample,placed_v2,0,15,15,,,wm/eval_genesis.py,/cluster/tufts/shortlab/jstale02/wm_fix_2026-09-03/runs/full_r2d_state_dDPfull_bnormclampS8ent5_s3/fresh_eval_hold15_sample_cp/metrics.json,setting=bnormclampS8ent5
